Date,BTC,ETH,,XXXX
Wed Jul 21 11:40:00 UTC 2021,31491,1905.45,,
Wed Jul 21 11:50:00 UTC 2021,31488,1903.45,,
Wed Jul 21 12:00:00 UTC 2021,31530.5,1906.6,,
Wed Jul 21 12:10:00 UTC 2021,31673,1915.55,,
Wed Jul 21 12:20:00 UTC 2021,31570.5,1912.05,,
Wed Jul 21 12:30:00 UTC 2021,31572.5,1915.45,,
Wed Jul 21 12:40:00 UTC 2021,31492.5,1904.85,,
Wed Jul 21 12:50:00 UTC 2021,31510,1906.65,,
Wed Jul 21 13:00:00 UTC 2021,31434,1899.2,,
Wed Jul 21 13:10:00 UTC 2021,31507.5,1898.55,,
Wed Jul 21 13:20:00 UTC 2021,31502,1899.55,,
Wed Jul 21 13:30:00 UTC 2021,31502.5,1900.1,,
Wed Jul 21 13:40:00 UTC 2021,31549.5,1905.6,,
Wed Jul 21 13:50:00 UTC 2021,31534,1905.8,,
Wed Jul 21 14:00:00 UTC 2021,31479.5,1902.65,,
Wed Jul 21 14:10:00 UTC 2021,31711.5,1916.8,,
Wed Jul 21 14:20:00 UTC 2021,31710,1926.2,,
Wed Jul 21 14:30:00 UTC 2021,31633.5,1921.95,,
Wed Jul 21 14:40:00 UTC 2021,31650,1921.35,,
Wed Jul 21 14:50:00 UTC 2021,31801,1923.45,,
Wed Jul 21 15:00:00 UTC 2021,31801.5,1934.55,,
Wed Jul 21 15:10:00 UTC 2021,31826.5,1938.4,,
Wed Jul 21 15:20:01 UTC 2021,31828,1942.1,,
Wed Jul 21 15:30:00 UTC 2021,31854,1948.3,,
Wed Jul 21 15:40:00 UTC 2021,31789.5,1941.25,,
Wed Jul 21 15:50:00 UTC 2021,31880,1944.75,,
Wed Jul 21 16:00:00 UTC 2021,31913,1955.05,,
Wed Jul 21 16:10:00 UTC 2021,31914.5,1969.9,,
Wed Jul 21 16:20:00 UTC 2021,32028,1978,,
Wed Jul 21 16:30:00 UTC 2021,32037.5,1976.65,,
Wed Jul 21 16:40:00 UTC 2021,32299.5,2000,,
Wed Jul 21 16:50:00 UTC 2021,32175,1988.85,,
Wed Jul 21 17:00:00 UTC 2021,32103,1978.45,,
Wed Jul 21 17:10:00 UTC 2021,31936,1963.85,,
Wed Jul 21 17:20:00 UTC 2021,32055.5,1970.35,,
Wed Jul 21 17:30:00 UTC 2021,31989,1965.4,,
Wed Jul 21 17:40:00 UTC 2021,32051.5,1966.7,,
Wed Jul 21 17:50:00 UTC 2021,32175,1971.45,,
Wed Jul 21 18:00:00 UTC 2021,32167.5,1973.35,,
Wed Jul 21 18:10:00 UTC 2021,32259.5,1972.7,,
Wed Jul 21 18:20:00 UTC 2021,32522.5,2005.8,,
Wed Jul 21 18:30:00 UTC 2021,32162,2000.25,,
Wed Jul 21 18:40:00 UTC 2021,32060,1989.05,,
Wed Jul 21 18:50:00 UTC 2021,32145,1991.85,,
Wed Jul 21 19:00:00 UTC 2021,31769,1956,,
Wed Jul 21 19:10:00 UTC 2021,31837,1961.4,,
Wed Jul 21 19:20:00 UTC 2021,31949.5,1968,,
Wed Jul 21 19:30:00 UTC 2021,31682,1945.95,,
Wed Jul 21 19:40:00 UTC 2021,31745,1951.55,,
Wed Jul 21 19:50:00 UTC 2021,31670,1936.6,,
Wed Jul 21 20:00:00 UTC 2021,31631,1938,,
Wed Jul 21 20:10:00 UTC 2021,31669.5,1945.1,,
Wed Jul 21 20:20:00 UTC 2021,31673,1934.95,,
Wed Jul 21 20:30:00 UTC 2021,31585.5,1938.15,,
Wed Jul 21 20:40:00 UTC 2021,31562.5,1935.6,,
Wed Jul 21 20:50:00 UTC 2021,31716,1943.65,,
Wed Jul 21 21:00:00 UTC 2021,31806,1947.75,,
Wed Jul 21 21:10:01 UTC 2021,31699,1943.5,,
Wed Jul 21 21:20:00 UTC 2021,31718.5,1941.8,,
Wed Jul 21 21:30:00 UTC 2021,31742.5,1947.45,,
Wed Jul 21 21:40:00 UTC 2021,31955,1960.15,,
Wed Jul 21 21:50:00 UTC 2021,31900,1953.6,,
Wed Jul 21 22:00:00 UTC 2021,31829,1950.5,,
Wed Jul 21 22:10:00 UTC 2021,31801,1954.8,,
Wed Jul 21 22:20:00 UTC 2021,31907,1964.6,,
Wed Jul 21 22:30:00 UTC 2021,32103,1971.1,,
Wed Jul 21 22:40:00 UTC 2021,32008.5,1968.9,,
Wed Jul 21 22:50:00 UTC 2021,32031.5,1975.3,,
Wed Jul 21 23:00:00 UTC 2021,32087.5,1984.1,,
Wed Jul 21 23:10:00 UTC 2021,32043.5,1979.45,,
Wed Jul 21 23:20:00 UTC 2021,32029,1979.05,,
Wed Jul 21 23:30:00 UTC 2021,32029,1975.35,,
Wed Jul 21 23:40:00 UTC 2021,32083.5,1980.35,,
Wed Jul 21 23:50:00 UTC 2021,32152,1994.45,,
Thu Jul 22 00:00:01 UTC 2021,32103.5,1995.95,,
Thu Jul 22 00:10:00 UTC 2021,32142,2000.55,,
Thu Jul 22 00:20:00 UTC 2021,32205,2008.95,,
Thu Jul 22 00:30:00 UTC 2021,32315.5,2019.05,,
Thu Jul 22 00:40:00 UTC 2021,32202,2005.7,,
Thu Jul 22 00:50:00 UTC 2021,32175,2003.95,,
Thu Jul 22 01:00:00 UTC 2021,32042,1987.85,,
Thu Jul 22 01:10:00 UTC 2021,31983.5,1983.05,,
Thu Jul 22 01:20:00 UTC 2021,31989.5,1985.9,,
Thu Jul 22 01:30:00 UTC 2021,32049,1990,,
Thu Jul 22 01:40:00 UTC 2021,31935,1985.2,,
Thu Jul 22 01:50:00 UTC 2021,32012,1983.4,,
Thu Jul 22 02:00:00 UTC 2021,31967,1980.6,,
Thu Jul 22 02:10:00 UTC 2021,31943.5,1980,,
Thu Jul 22 02:20:00 UTC 2021,31907.5,1977.35,,
Thu Jul 22 02:30:00 UTC 2021,31932.5,1975.75,,
Thu Jul 22 02:40:00 UTC 2021,31834.5,1965.55,,
Thu Jul 22 02:50:00 UTC 2021,31848.5,1964.45,,
Thu Jul 22 03:00:00 UTC 2021,31860.5,1962.05,,
Thu Jul 22 03:10:00 UTC 2021,31876,1971.4,,
Thu Jul 22 03:20:00 UTC 2021,31972.5,1980.05,,
Thu Jul 22 03:30:00 UTC 2021,31940,1970.4,,
Thu Jul 22 03:40:00 UTC 2021,31894,1969.6,,
Thu Jul 22 03:50:00 UTC 2021,31963.5,1978.55,,
Thu Jul 22 04:00:00 UTC 2021,31928.5,1976.95,,
Thu Jul 22 04:10:00 UTC 2021,32004.5,1983.65,,
Thu Jul 22 04:20:00 UTC 2021,32120,1995,,
Thu Jul 22 04:30:00 UTC 2021,32185,2002.5,,
Thu Jul 22 04:40:00 UTC 2021,32103.5,1994.7,,
Thu Jul 22 04:50:00 UTC 2021,32069.5,1987.2,,
Thu Jul 22 05:00:00 UTC 2021,32034.5,1988.65,,
Thu Jul 22 05:10:00 UTC 2021,32003.5,1982.15,,
Thu Jul 22 05:20:00 UTC 2021,31916.5,1975.4,,
Thu Jul 22 05:30:00 UTC 2021,31968.5,1980.2,,
Thu Jul 22 05:40:00 UTC 2021,31958.5,1975.4,,
Thu Jul 22 05:50:00 UTC 2021,31846.5,1965.55,,
Thu Jul 22 06:00:00 UTC 2021,31904.5,1966.95,,
Thu Jul 22 06:10:00 UTC 2021,32024,1978.5,,
Thu Jul 22 06:20:00 UTC 2021,32007,1978.5,,
Thu Jul 22 06:30:00 UTC 2021,32022,1977.8,,
Thu Jul 22 06:40:00 UTC 2021,32001,1981.8,,
Thu Jul 22 06:50:00 UTC 2021,31980,1978,,
Thu Jul 22 07:00:00 UTC 2021,32013.5,1984,,
Thu Jul 22 07:10:00 UTC 2021,32178.5,1996,,
Thu Jul 22 07:20:00 UTC 2021,32227.5,1999,,
Thu Jul 22 07:30:00 UTC 2021,32236.5,2008.6,,
Thu Jul 22 07:40:00 UTC 2021,32162.5,2004.55,,
Thu Jul 22 07:50:00 UTC 2021,32108,1992.2,,
Thu Jul 22 08:00:00 UTC 2021,32117,1990.45,,
Thu Jul 22 08:10:00 UTC 2021,32073.5,1987.1,,
Thu Jul 22 08:20:00 UTC 2021,32194,2006.45,,
Thu Jul 22 08:30:00 UTC 2021,32226,2016.6,,
Thu Jul 22 08:40:00 UTC 2021,32150,2012.3,,
Thu Jul 22 08:50:00 UTC 2021,32118,2006.65,,
Thu Jul 22 09:00:00 UTC 2021,32106,2007.25,,
Thu Jul 22 09:10:00 UTC 2021,32071,2001.85,,
Thu Jul 22 09:20:00 UTC 2021,32062.5,1998.5,,
Thu Jul 22 09:30:00 UTC 2021,32133,2007.05,,
Thu Jul 22 09:40:00 UTC 2021,31806,1973,,
Thu Jul 22 09:50:00 UTC 2021,31814,1971.1,,
Thu Jul 22 10:00:00 UTC 2021,31890,1980.5,,
Thu Jul 22 10:10:00 UTC 2021,31912,1987.45,,
Thu Jul 22 10:20:00 UTC 2021,31845,1979.65,,
Thu Jul 22 10:30:00 UTC 2021,31877.5,1980.4,,
Thu Jul 22 10:40:00 UTC 2021,31906.5,1984.7,,
Thu Jul 22 10:50:00 UTC 2021,31953,1987.75,,
Thu Jul 22 11:00:00 UTC 2021,31816.5,1980.8,,
Thu Jul 22 11:10:00 UTC 2021,31851.5,1983,,
Thu Jul 22 11:20:00 UTC 2021,31751.5,1974.35,,
Thu Jul 22 11:30:00 UTC 2021,31771,1974.6,,
Thu Jul 22 11:40:00 UTC 2021,31867.5,1980.6,,
Thu Jul 22 11:50:00 UTC 2021,31944.5,1983.7,,
Thu Jul 22 12:00:00 UTC 2021,31907,1983.7,,
Thu Jul 22 12:10:00 UTC 2021,31904,1978.7,,
Thu Jul 22 12:20:00 UTC 2021,31848,1974.2,,
Thu Jul 22 12:30:00 UTC 2021,31777,1952.4,,
Thu Jul 22 12:40:00 UTC 2021,32095,1986.2,,
Thu Jul 22 12:50:00 UTC 2021,32073,1984.55,,
Thu Jul 22 13:00:00 UTC 2021,32189,2008.5,,
Thu Jul 22 13:10:00 UTC 2021,32162.5,2001.8,,
Thu Jul 22 13:20:00 UTC 2021,32151,2000.55,,
Thu Jul 22 13:30:00 UTC 2021,32129.5,1995.6,,
Thu Jul 22 13:40:00 UTC 2021,32095,1990.55,,
Thu Jul 22 13:50:00 UTC 2021,32085,1988.6,,
Thu Jul 22 14:00:00 UTC 2021,32070.5,1990.2,,
Sat Aug 07 01:50:00 UTC 2021,43183.5,2910.6,,
Sat Aug 07 02:00:00 UTC 2021,43200,2916.45,,
Sat Aug 07 02:10:00 UTC 2021,43235.5,2918.65,,
Sat Aug 07 02:20:00 UTC 2021,43261,2927.4,,
Sat Aug 07 02:30:00 UTC 2021,43339.5,2931.55,,
Sat Aug 07 02:40:00 UTC 2021,43257.5,2930,,
Sat Aug 07 02:50:00 UTC 2021,43096,2919,,
Sat Aug 07 03:00:00 UTC 2021,43294,2926.2,,
Sat Aug 07 03:10:00 UTC 2021,43264.5,2923,,
Sat Aug 07 03:20:00 UTC 2021,42988.5,2909.65,,
Sat Aug 07 03:30:00 UTC 2021,43274.5,2919.25,,
Sat Aug 07 03:40:00 UTC 2021,43346,2924,,
Sat Aug 07 03:50:00 UTC 2021,43719.5,2938.6,,
Sat Aug 07 04:00:00 UTC 2021,43688,2937,,
Sat Aug 07 04:10:00 UTC 2021,43731,2969.05,,
Sat Aug 07 04:20:00 UTC 2021,43746.5,2980.7,,
Sat Aug 07 04:30:00 UTC 2021,43520.5,2976.25,,
Sat Aug 07 04:40:00 UTC 2021,43610,2980.2,,
Sat Aug 07 04:50:00 UTC 2021,43358,2958.85,,
Sat Aug 07 05:00:00 UTC 2021,43300.5,2960.05,,
Sat Aug 07 05:10:00 UTC 2021,43410,2967.9,,
Sat Aug 07 05:20:00 UTC 2021,43390,2970.1,,
Sat Aug 07 05:30:00 UTC 2021,43395.5,2970.8,,
Sat Aug 07 05:40:00 UTC 2021,43524.5,2969.4,,
Sat Aug 07 05:50:00 UTC 2021,43501,2978.9,,
Sat Aug 07 06:00:00 UTC 2021,43412.5,2967.25,,
Sat Aug 07 06:10:01 UTC 2021,43404.5,2964.2,,
Sat Aug 07 06:20:00 UTC 2021,43438,2970.6,,
Sat Aug 07 06:30:00 UTC 2021,43348.5,2965.35,,
Sat Aug 07 06:40:00 UTC 2021,43076,2946.65,,
Sat Aug 07 06:50:00 UTC 2021,43230.5,2957.6,,
Sat Aug 07 07:00:00 UTC 2021,43278.5,2960.85,,
Sat Aug 07 07:10:00 UTC 2021,43199.5,2956.2,,
Sat Aug 07 07:20:00 UTC 2021,43151,2952.1,,
Sat Aug 07 07:30:00 UTC 2021,43125,2949.2,,
Sat Aug 07 07:40:00 UTC 2021,43269.5,2962.5,,
Sat Aug 07 07:50:00 UTC 2021,43498,2972.4,,
Sat Aug 07 08:00:00 UTC 2021,43225.5,2957.8,,
Sat Aug 07 08:10:00 UTC 2021,43204.5,2954.35,,
Sat Aug 07 08:20:00 UTC 2021,43365.5,2965.95,,
Sat Aug 07 08:30:00 UTC 2021,43363.5,2965.65,,
Sat Aug 07 08:40:00 UTC 2021,43331.5,2965.1,,
Sat Aug 07 08:50:00 UTC 2021,43427.5,2975.7,,
Sat Aug 07 09:00:00 UTC 2021,43462.5,2978.6,,
Sat Aug 07 09:10:00 UTC 2021,43556,2996.6,,
Sat Aug 07 09:20:00 UTC 2021,43659.5,3014.95,,
Sat Aug 07 09:30:00 UTC 2021,43578,3016.75,,
Sat Aug 07 09:40:00 UTC 2021,43740.5,3044.35,,
Sat Aug 07 09:50:00 UTC 2021,43729,3039.3,,
Sat Aug 07 10:00:00 UTC 2021,43628,3043.9,,
Sat Aug 07 10:10:00 UTC 2021,43838,3084.5,,
Sat Aug 07 10:20:00 UTC 2021,43935.5,3077.3,,
Sat Aug 07 10:30:00 UTC 2021,43713,3066.3,,
Sat Aug 07 10:40:00 UTC 2021,43651.5,3066.85,,
Sat Aug 07 10:50:00 UTC 2021,43687,3068.1,,
Sat Aug 07 11:00:00 UTC 2021,43650,3071.4,,
Sat Aug 07 11:10:00 UTC 2021,43472,3060.25,,
Sat Aug 07 11:20:00 UTC 2021,43544.5,3067.95,,
Sat Aug 07 11:30:00 UTC 2021,43679.5,3088.8,,
Sat Aug 07 11:40:00 UTC 2021,43662.5,3078.35,,
Sat Aug 07 11:50:00 UTC 2021,43720,3083.9,,
Sat Aug 07 12:00:00 UTC 2021,43824.5,3110.1,,
Sat Aug 07 12:10:00 UTC 2021,44347,3130.5,,
Sat Aug 07 12:20:00 UTC 2021,44297,3138.75,,
Sat Aug 07 12:30:00 UTC 2021,44371,3156.9,,
Sat Aug 07 12:40:00 UTC 2021,44166,3142.35,,
Sat Aug 07 12:50:00 UTC 2021,43631,3100,,
Sat Aug 07 13:00:00 UTC 2021,43542.5,3097.25,,
Sat Aug 07 13:10:00 UTC 2021,43342,3081.45,,
Sat Aug 07 13:20:00 UTC 2021,43381.5,3091.65,,
Sat Aug 07 13:30:00 UTC 2021,43569,3109.1,,
Sat Aug 07 13:40:00 UTC 2021,43547.5,3104.35,,
Sat Aug 07 13:50:00 UTC 2021,43320,3079.55,,
Sat Aug 07 14:00:00 UTC 2021,43184.5,3060.4,,
Sat Aug 07 14:10:00 UTC 2021,43364.5,3082.35,,
Sat Aug 07 14:20:00 UTC 2021,43482.5,3088.15,,
Sat Aug 07 14:30:00 UTC 2021,43482.5,3088.8,,
Sat Aug 07 14:40:00 UTC 2021,43630,3101.35,,
Sat Aug 07 14:50:00 UTC 2021,43484,3082.7,,
Sat Aug 07 15:00:00 UTC 2021,43503.5,3085.15,,
Sat Aug 07 15:10:00 UTC 2021,43497,3089.3,,
Sat Aug 07 15:20:00 UTC 2021,43622.5,3108.65,,
Sat Aug 07 15:30:00 UTC 2021,43600,3100.1,,
Sat Aug 07 15:40:00 UTC 2021,43522,3102.95,,
Sat Aug 07 15:50:00 UTC 2021,43356,3084.1,,
Sat Aug 07 16:00:00 UTC 2021,43375,3083.95,,
Sat Aug 07 16:10:00 UTC 2021,42982.5,3053.05,,
Sat Aug 07 16:20:00 UTC 2021,42654,3000.8,,
Sat Aug 07 16:30:00 UTC 2021,42762.5,3017,,
Sat Aug 07 16:40:00 UTC 2021,43598.5,3079.95,,
Sat Aug 07 16:50:00 UTC 2021,43630,3086.4,,
Sat Aug 07 17:00:00 UTC 2021,43725.5,3094.05,,
Sat Aug 07 17:10:00 UTC 2021,43569.5,3084,,
Sat Aug 07 17:20:00 UTC 2021,43400.5,3059.4,,
Sat Aug 07 17:30:00 UTC 2021,43478.5,3061.1,,
Sat Aug 07 17:40:00 UTC 2021,43346.5,3046.35,,
Sat Aug 07 17:50:00 UTC 2021,43481,3067.05,,
Sat Aug 07 18:00:00 UTC 2021,43463.5,3051.1,,
Sat Aug 07 18:10:00 UTC 2021,43339.5,3038.25,,
Sat Aug 07 18:20:00 UTC 2021,43400,3051.3,,
Sat Aug 07 18:30:00 UTC 2021,43527.5,3058.25,,
Sat Aug 07 18:40:00 UTC 2021,43512.5,3057.9,,
Sat Aug 07 18:50:00 UTC 2021,43620,3076.35,,
Sat Aug 07 19:00:00 UTC 2021,43552,3059.35,,
Sat Aug 07 19:10:00 UTC 2021,43716,3067.85,,
Sat Aug 07 19:20:00 UTC 2021,43618,3062.1,,
Sat Aug 07 19:30:00 UTC 2021,43637,3064.7,,
Sat Aug 07 19:40:00 UTC 2021,43620.5,3053.95,,
Sat Aug 07 19:50:00 UTC 2021,43528,3047.95,,
Sat Aug 07 20:00:00 UTC 2021,43984,3080.9,,
Sat Aug 07 20:10:00 UTC 2021,43798.5,3072.7,,
Sat Aug 07 20:20:00 UTC 2021,43887.5,3081.75,,
Sat Aug 07 20:30:00 UTC 2021,43922.5,3085.95,,
Sat Aug 07 20:40:00 UTC 2021,43910,3085.45,,
Sat Aug 07 20:50:00 UTC 2021,43984,3080.7,,
Sat Aug 07 21:00:00 UTC 2021,43960,3081.15,,
Sat Aug 07 21:10:00 UTC 2021,44060.5,3111.8,,
Sat Aug 07 21:20:00 UTC 2021,44235,3122.15,,
Sat Aug 07 21:30:00 UTC 2021,44314,3118.75,,
Sat Aug 07 21:40:00 UTC 2021,44160,3115.45,,
Sat Aug 07 21:50:00 UTC 2021,44086,3115.3,,
Sat Aug 07 22:00:00 UTC 2021,43552,3070.1,,
Sat Aug 07 22:10:00 UTC 2021,43840.5,3090.85,,
Sat Aug 07 22:20:00 UTC 2021,43914.5,3089,,
Sat Aug 07 22:30:00 UTC 2021,43985,3097.05,,
Sat Aug 07 22:40:00 UTC 2021,44161,3113.8,,
Sat Aug 07 22:50:00 UTC 2021,44059.5,3103.95,,
Sat Aug 07 23:00:00 UTC 2021,44073,3089.3,,
Sat Aug 07 23:10:00 UTC 2021,44232,3110.7,,
Sat Aug 07 23:20:00 UTC 2021,44245,3110.8,,
Sat Aug 07 23:30:00 UTC 2021,44270.5,3118,,
Sat Aug 07 23:40:00 UTC 2021,44396,3131.75,,
Sat Aug 07 23:50:00 UTC 2021,44462,3158,,
Sun Aug 08 00:00:00 UTC 2021,44601,3162,,
Sun Aug 08 00:10:00 UTC 2021,44586,3161.7,,
Sun Aug 08 00:20:00 UTC 2021,44594.5,3162,,
Sun Aug 08 00:30:00 UTC 2021,44355,3150.85,,
Sun Aug 08 00:40:00 UTC 2021,44321.5,3149.55,,
Sun Aug 08 00:50:00 UTC 2021,44350.5,3153.15,,
Sun Aug 08 01:00:00 UTC 2021,44614,3161.95,,
Sun Aug 08 01:10:00 UTC 2021,44288,3141.25,,
Sun Aug 08 01:20:00 UTC 2021,44196,3134.4,,
Sun Aug 08 01:30:00 UTC 2021,44234,3128,,
Sun Aug 08 01:40:00 UTC 2021,43977,3101.85,,
Sun Aug 08 01:50:00 UTC 2021,44139,3117.65,,
Sun Aug 08 02:00:00 UTC 2021,44140,3108.6,,
Sun Aug 08 02:10:00 UTC 2021,44095,3106.4,,
Sun Aug 08 02:20:00 UTC 2021,44032.5,3103.1,,
Sun Aug 08 02:30:00 UTC 2021,43925,3091.5,,
Sun Aug 08 02:40:00 UTC 2021,44085.5,3099.4,,
Sun Aug 08 02:50:00 UTC 2021,44043,3096.65,,
Sun Aug 08 03:00:00 UTC 2021,43960,3090.9,,
Sun Aug 08 03:10:00 UTC 2021,44095,3104.25,,
Sun Aug 08 03:20:00 UTC 2021,44235.5,3112.6,,
Sun Aug 08 03:30:00 UTC 2021,44350,3125,,
Sun Aug 08 03:40:00 UTC 2021,44182.5,3105.55,,
Sun Aug 08 03:50:00 UTC 2021,44286,3119.05,,
Sun Aug 08 04:00:01 UTC 2021,44345.5,3121,,
Sun Aug 08 04:10:00 UTC 2021,44345,3118.55,,
Sun Aug 08 04:20:00 UTC 2021,44417,3120.05,,
Sun Aug 08 04:30:00 UTC 2021,44532.5,3125.65,,
Sun Aug 08 04:40:00 UTC 2021,44358.5,3105.5,,
Sun Aug 08 04:50:00 UTC 2021,44244,3097.2,,
Sun Aug 08 05:00:00 UTC 2021,44380,3112.7,,
Sun Aug 08 05:10:00 UTC 2021,44397,3107.95,,
Sun Aug 08 05:20:00 UTC 2021,44480,3116.95,,
Sun Aug 08 05:30:00 UTC 2021,44500,3112.85,,
Sun Aug 08 05:40:00 UTC 2021,44690,3123.45,,
Sun Aug 08 05:50:00 UTC 2021,44817,3132.65,,
Sun Aug 08 06:00:00 UTC 2021,44795,3131.85,,
Sun Aug 08 06:10:00 UTC 2021,44675.5,3137.3,,
Sun Aug 08 06:20:00 UTC 2021,44859.5,3150,,
Sun Aug 08 06:30:00 UTC 2021,45037.5,3160.45,,
Sun Aug 08 06:40:00 UTC 2021,45149.5,3172.55,,
Sun Aug 08 06:50:00 UTC 2021,45273,3184.1,,
Sun Aug 08 07:00:00 UTC 2021,45061.5,3168.4,,
Sun Aug 08 07:10:00 UTC 2021,45127.5,3170.25,,
Sun Aug 08 07:20:00 UTC 2021,45275,3183.1,,
Sun Aug 08 07:30:00 UTC 2021,45147.5,3169.15,,
Sun Aug 08 07:40:00 UTC 2021,45046.5,3160.55,,
Sun Aug 08 07:50:00 UTC 2021,44958,3144.95,,
Sun Aug 08 08:00:00 UTC 2021,44822.5,3137.1,,
Sun Aug 08 08:10:00 UTC 2021,45056.5,3152.95,,
Sun Aug 08 08:20:00 UTC 2021,44782,3138,,
Sun Aug 08 08:30:00 UTC 2021,44859,3144.65,,
Sun Aug 08 08:40:00 UTC 2021,44820,3146.9,,
Sun Aug 08 08:50:00 UTC 2021,44809.5,3142.1,,
Sun Aug 08 09:00:00 UTC 2021,44473,3124.75,,
Sun Aug 08 09:10:00 UTC 2021,44772.5,3144,,
Sun Aug 08 09:20:00 UTC 2021,44734.5,3153.25,,
Sun Aug 08 09:30:00 UTC 2021,44830.5,3149.05,,
Sun Aug 08 09:40:00 UTC 2021,44785,3138.5,,
Sun Aug 08 09:50:00 UTC 2021,44800.5,3140.2,,
Sun Aug 08 10:00:00 UTC 2021,44769,3140.25,,
Sun Aug 08 10:10:00 UTC 2021,44676.5,3138.55,,
Sun Aug 08 10:20:00 UTC 2021,44466,3108.8,,
Sun Aug 08 10:30:00 UTC 2021,44388.5,3106.1,,
Sun Aug 08 10:40:00 UTC 2021,44429.5,3098.95,,
Sun Aug 08 10:50:00 UTC 2021,44351,3097.35,,
Sun Aug 08 11:00:00 UTC 2021,44408,3104.15,,
Sun Aug 08 11:10:00 UTC 2021,44493,3114.05,,
Sun Aug 08 11:20:00 UTC 2021,44407.5,3107,,
Sun Aug 08 11:30:00 UTC 2021,44571.5,3106.4,,
Sun Aug 08 11:40:00 UTC 2021,44632,3111.75,,
Sun Aug 08 11:50:00 UTC 2021,44543.5,3105,,
Sun Aug 08 12:00:00 UTC 2021,44470.5,3101,,
Sun Aug 08 12:10:00 UTC 2021,44560.5,3112.75,,
Sun Aug 08 12:20:00 UTC 2021,44761,3118.55,,
Sun Aug 08 12:30:00 UTC 2021,44945.5,3137.35,,
Sun Aug 08 12:40:00 UTC 2021,44801,3122.3,,
Sun Aug 08 12:50:00 UTC 2021,44900.5,3130.25,,
Sun Aug 08 13:00:00 UTC 2021,45026.5,3140,,
Sun Aug 08 13:10:00 UTC 2021,44985.5,3139.75,,
Sun Aug 08 13:20:00 UTC 2021,44896.5,3127.05,,
Sun Aug 08 13:30:00 UTC 2021,44800.5,3121.8,,
Sun Aug 08 13:40:00 UTC 2021,44786.5,3119.3,,
Sun Aug 08 13:50:00 UTC 2021,44705.5,3111,,
Sun Aug 08 14:00:00 UTC 2021,44798.5,3116.65,,
Sun Aug 08 14:10:00 UTC 2021,44741.5,3110.5,,
Sun Aug 08 14:20:00 UTC 2021,44627,3097.3,,
Sun Aug 08 14:30:00 UTC 2021,44458.5,3080,,
Sun Aug 08 14:40:00 UTC 2021,44395,3062.65,,
Sun Aug 08 14:50:00 UTC 2021,44278,3060.4,,
Sun Aug 08 15:00:00 UTC 2021,43939.5,3028.75,,
Sun Aug 08 15:10:00 UTC 2021,44126.5,3049.85,,
Sun Aug 08 15:20:00 UTC 2021,44090.5,3044.4,,
Sun Aug 08 15:30:00 UTC 2021,44000,3035.15,,
Sun Aug 08 15:40:00 UTC 2021,44230,3048.6,,
Sun Aug 08 15:50:00 UTC 2021,44145,3046,,
Sun Aug 08 16:00:01 UTC 2021,43996.5,3031.4,,
Sun Aug 08 16:10:00 UTC 2021,44090.5,3036.35,,
Sun Aug 08 16:20:00 UTC 2021,44244.5,3052.45,,
Sun Aug 08 16:30:00 UTC 2021,44224,3054.25,,
Sun Aug 08 16:40:00 UTC 2021,44015.5,3036.65,,
Sun Aug 08 16:50:00 UTC 2021,43823,3022.25,,
Sun Aug 08 17:00:00 UTC 2021,43777.5,3011.45,,
Sun Aug 08 17:10:00 UTC 2021,43645,2993.95,,
Sun Aug 08 17:20:00 UTC 2021,43690,2989.75,,
Sun Aug 08 17:30:00 UTC 2021,43795,2994.95,,
Sun Aug 08 17:40:00 UTC 2021,43869.5,3010,,
Sun Aug 08 17:50:00 UTC 2021,43816.5,2996.2,,
Sun Aug 08 18:00:00 UTC 2021,43701.5,2990.75,,
Sun Aug 08 18:10:00 UTC 2021,43715.5,2999,,
Sun Aug 08 18:20:00 UTC 2021,43778.5,3004.2,,
Sun Aug 08 18:30:00 UTC 2021,43815,3000.75,,
Sun Aug 08 18:40:00 UTC 2021,43751,2994.05,,
Sun Aug 08 18:50:00 UTC 2021,43716,2991.9,,
Sun Aug 08 19:00:00 UTC 2021,43619.5,2975.55,,
Sun Aug 08 19:10:00 UTC 2021,43545,2966.25,,
Sun Aug 08 19:20:00 UTC 2021,43396,2958.85,,
Sun Aug 08 19:30:00 UTC 2021,43814,2991.1,,
Sun Aug 08 19:40:00 UTC 2021,43736.5,2987.8,,
Sun Aug 08 19:50:00 UTC 2021,43551.5,2974.6,,
Sun Aug 08 20:00:00 UTC 2021,43745.5,2987.85,,
Sun Aug 08 20:10:00 UTC 2021,43826.5,2978.75,,
Sun Aug 08 20:20:00 UTC 2021,44224.5,3025.9,,
Sun Aug 08 20:30:00 UTC 2021,43920.5,3000.55,,
Sun Aug 08 20:40:00 UTC 2021,43762.5,2983.15,,
Sun Aug 08 20:50:00 UTC 2021,43801,2982.7,,
Sun Aug 08 21:00:00 UTC 2021,43827,2992.65,,
Sun Aug 08 21:10:00 UTC 2021,43900.5,2998.95,,
Sun Aug 08 21:20:00 UTC 2021,43924.5,3004.3,,
Sun Aug 08 21:30:00 UTC 2021,44176,3024.35,,
Sun Aug 08 21:40:00 UTC 2021,44124.5,3031,,
Sun Aug 08 21:50:00 UTC 2021,44181.5,3034.85,,
Sun Aug 08 22:00:00 UTC 2021,44269,3038.95,,
Sun Aug 08 22:10:00 UTC 2021,44430,3060.5,,
